1211201851	西藏银币十两	0.jpg	1.jpg	XF	45	1950
1211603561	袁世凯像壹圆	21211.jpg	21212.jpg	AU	55	1914
1211603563	袁世凯像壹圆	21213.jpg	21214.jpg	AU	55	1914
1211603565	袁世凯像壹圆	21215.jpg	21216.jpg	AU	55	1914
1211603567	袁世凯像壹圆	21217.jpg	21218.jpg	AU	55	1914
1211603569	袁世凯像壹圆	21219.jpg	21220.jpg	AU	55	1914
1211603571	袁世凯像壹圆	21221.jpg	21222.jpg	AU	55	1914
1211603573	袁世凯像壹圆	21223.jpg	21224.jpg	AU	55	1914
1211603575	袁世凯像壹圆	21225.jpg	21226.jpg	AU	55	1914
1211603577	袁世凯像壹圆	21227.jpg	21228.jpg	AU	55	1914
1211603579	袁世凯像壹圆	21229.jpg	21230.jpg	AU	55	1914
1211603581	开国纪念壹圆	21231.jpg	21232.jpg	AU	55	1927
1211603583	开国纪念壹圆	21233.jpg	21234.jpg	AU	55	1927
1211603585	开国纪念壹圆	21235.jpg	21236.jpg	AU	55	1927
1211603739	袁世凯像壹圆	21237.jpg	21238.jpg	AU	55	1920
1211603769	西藏银币三两	21239.jpg	21240.jpg	AU	55	1937
1211603825	袁世凯像壹圆	21241.jpg	21242.jpg	AU	55	1920
1211603829	袁世凯像壹圆	21243.jpg	21244.jpg	AU	55	1920
1211603831	孙中山像壹圆	21245.jpg	21246.jpg	AU	55	1934
1211603847	云南省造半圆	21247.jpg	21248.jpg	AU	58	1932
1211604041	袁世凯像壹圆	21249.jpg	21250.jpg	AU	58	1921
1211604049	桂林代用币	21251.jpg	21252.jpg	AU	58	20世纪
1211604053	开国纪念壹圆	21253.jpg	21254.jpg	AU	58	1927
1211604085	袁世凯像壹圆	21255.jpg	21256.jpg	AU	58	1914
1211604113	开国纪念壹圆	21257.jpg	21258.jpg	AU	58	1927
1211604169	东三省造二角	21259.jpg	21260.jpg	AU	58	1914
1211604171	东三省造二角	21261.jpg	21262.jpg	AU	58	1914
1211604215	袁世凯像壹圆	21263.jpg	21264.jpg	AU	55	1920
1211604219	袁世凯像壹圆	21265.jpg	21266.jpg	AU	55	1920
1211604223	袁世凯像壹圆	21267.jpg	21268.jpg	AU	55	1921
1211604227	袁世凯像壹圆	21269.jpg	21270.jpg	AU	55	1921
1211604233	袁世凯像壹圆	21271.jpg	21272.jpg	AU	55	1921
1211604251	袁世凯像壹圆	21273.jpg	21274.jpg	AU	55	1914
1211604253	袁世凯像壹圆	21275.jpg	21276.jpg	AU	58	1914
1211604255	袁世凯像壹圆	21277.jpg	21278.jpg	AU	55	1914
1211604257	袁世凯像壹圆	21279.jpg	21280.jpg	AU	58	1914
1211604259	袁世凯像壹圆	21281.jpg	21282.jpg	AU	55	1914
1211604293	袁世凯像壹圆	21283.jpg	21284.jpg	AU	55	1914
1211604301	孙中山像壹圆	21285.jpg	21286.jpg	AU	58	1934
1211604431	袁世凯像壹圆	21287.jpg	21288.jpg	AU	55	1914
1211604433	袁世凯像壹圆	21289.jpg	21290.jpg	AU	55	1914
1211604435	袁世凯像壹圆	21291.jpg	21292.jpg	AU	55	1914
1211604437	袁世凯像壹圆	21293.jpg	21294.jpg	AU	55	1914
1211604439	袁世凯像壹圆	21295.jpg	21296.jpg	AU	55	1914
1211604441	袁世凯像壹圆	21297.jpg	21298.jpg	AU	55	1914
1211604443	袁世凯像壹圆	21299.jpg	21300.jpg	AU	55	1914
1211604445	袁世凯像壹圆	21301.jpg	21302.jpg	AU	55	1914
1211604447	袁世凯像壹圆	21303.jpg	21304.jpg	AU	55	1921
1211604449	袁世凯像壹圆	21305.jpg	21306.jpg	AU	55	1921
1211604461	袁世凯像壹圆	21307.jpg	21308.jpg	AU	55	1921
1211604485	袁世凯像壹圆	21309.jpg	21310.jpg	AU	55	1914
1211604501	袁世凯像壹圆	21311.jpg	21312.jpg	AU	58	1920
1211604503	袁世凯像壹圆	21313.jpg	21314.jpg	AU	55	1920
1211604505	袁世凯像壹圆	21315.jpg	21316.jpg	AU	58	1921
1211604519	孙中山像壹圆	21317.jpg	21318.jpg	MS	60	1934
1211604521	孙中山像壹圆	21319.jpg	21320.jpg	AU	58	1934
1211604529	孙中山像壹圆	21321.jpg	21322.jpg	AU	55	1934
1211604531	孙中山像壹圆	21323.jpg	21324.jpg	AU	55	1934
1211604533	孙中山像壹圆	21325.jpg	21326.jpg	AU	58	1934
1211604535	孙中山像壹圆	21327.jpg	21328.jpg	AU	55	1934
1211604543	开国纪念壹圆	21329.jpg	21330.jpg	AU	55	1927
1211604647	开国纪念壹圆	21331.jpg	21332.jpg	AU	58	1927
1211605051	云南省造半圆	21333.jpg	21334.jpg	AU	58	1911
1211605073	北洋局造一圆	21335.jpg	21336.jpg	AU	58	1908
1211605241	袁世凯像壹圆	21337.jpg	21338.jpg	AU	58	1921
1211605259	袁世凯像壹圆	21339.jpg	21340.jpg	AU	55	1921
1211605261	袁世凯像壹圆	21341.jpg	21342.jpg	AU	55	1921
1211605267	开国纪念壹圆	21343.jpg	21344.jpg	AU	58	1927
1211605291	云南省造一圆	21345.jpg	21346.jpg	AU	55	1911
1211605327	孙中山像壹圆	21347.jpg	21348.jpg	AU	58	1934
1211605379	袁世凯像壹圆	21349.jpg	21350.jpg	AU	58	1921
1211605387	袁世凯像壹圆	21351.jpg	21352.jpg	AU	55	1914
1211605421	袁世凯像壹圆	21353.jpg	21354.jpg	AU	55	1914
1211605477	袁世凯像壹圆	21355.jpg	21356.jpg	AU	55	1914
1211605495	袁世凯像壹圆	21357.jpg	21358.jpg	AU	55	1920
1211605499	袁世凯像壹圆	21359.jpg	21360.jpg	AU	55	1920
1211605543	开国纪念壹圆	21361.jpg	21362.jpg	AU	58	1927
1211605569	袁世凯像壹圆	21363.jpg	21364.jpg	AU	55	1914
1211605571	袁世凯像壹圆	21365.jpg	21366.jpg	AU	55	1920
1211605681	孙中山像壹圆	21367.jpg	21368.jpg	AU	55	1934
1211605693	孙中山像壹圆	21369.jpg	21370.jpg	AU	58	1934
1211605695	广东省造贰毫	21371.jpg	21372.jpg	MS	60	1921
1211605705	广东省造贰毫	21373.jpg	21374.jpg	MS	60	1922
1211605781	孙中山像壹圆	21375.jpg	21376.jpg	AU	58	1934
1211605849	广东省造贰毫	21377.jpg	21378.jpg	AU	55	1921
1211605873	袁世凯像壹圆	21379.jpg	21380.jpg	AU	55	1921
1211605977	广东省造二角	21382.jpg	21383.jpg	AU	55	1890
1211605979	广东省造二角	21384.jpg	21385.jpg	AU	55	1890
1211605981	广东省造二角	21386.jpg	21387.jpg	AU	55	1890
1211605983	广东省造二角	21388.jpg	21389.jpg	AU	55	1890
1211605985	广东省造二角	21390.jpg	21391.jpg	AU	55	1890
1211605987	广东省造二角	21392.jpg	21393.jpg	AU	55	1890
1211605989	广东省造二角	21394.jpg	21395.jpg	AU	55	1890
1211605991	广东省造二角	21396.jpg	21397.jpg	AU	55	1890
1211605993	广东省造二角	21398.jpg	21399.jpg	AU	55	1890
1211605995	广东省造二角	21400.jpg	21401.jpg	AU	55	1890
1211605997	广东省造二角	21402.jpg	21403.jpg	AU	55	1890
1211605999	广东省造二角	21404.jpg	21405.jpg	AU	55	1890
1211606001	广东省造二角	21406.jpg	21407.jpg	AU	55	1890
1211606003	广东省造二角	21408.jpg	21409.jpg	AU	55	1890
1211606005	广东省造二角	21410.jpg	21411.jpg	AU	55	1890
1211606007	广东省造二角	21412.jpg	21413.jpg	AU	55	1890
1211606009	广东省造二角	21414.jpg	21415.jpg	AU	55	1890
1211606013	广东省造二角	21417.jpg	21418.jpg	AU	55	1890
1211606015	广东省造二角	21419.jpg	21420.jpg	AU	55	1890
1211606017	广东省造二角	21421.jpg	21422.jpg	AU	55	1890
1211606019	广东省造二角	21423.jpg	21424.jpg	AU	55	1890
1211606021	广东省造二角	21425.jpg	21426.jpg	AU	55	1890
1211606023	广东省造二角	21427.jpg	21428.jpg	AU	55	1890
1211606025	广东省造二角	21429.jpg	21430.jpg	AU	55	1890
1211606027	广东省造二角	21431.jpg	21432.jpg	AU	55	1890
1211606029	广东省造二角	21433.jpg	21434.jpg	AU	55	1890
1211606099	广东省造二角	21435.jpg	21436.jpg	AU	58	1890
1211606101	广东省造二角	21437.jpg	21438.jpg	AU	58	1890
1211606103	广东省造二角	21439.jpg	21440.jpg	AU	58	1890
1211606105	广东省造二角	21441.jpg	21442.jpg	AU	58	1890
1211606107	广东省造二角	21443.jpg	21444.jpg	AU	58	1890
1211606109	广东省造二角	21445.jpg	21446.jpg	AU	58	1890
1211606111	广东省造二角	21447.jpg	21448.jpg	AU	58	1890
1211606113	广东省造二角	21449.jpg	21450.jpg	AU	58	1890
1211606115	广东省造二角	21451.jpg	21452.jpg	AU	58	1890
1211606117	广东省造二角	21453.jpg	21454.jpg	AU	58	1890
1211606119	广东省造二角	21455.jpg	21456.jpg	AU	58	1890
1211606121	广东省造二角	21457.jpg	21458.jpg	AU	58	1890
1211606123	广东省造二角	21459.jpg	21460.jpg	AU	58	1890
1211606125	广东省造二角	21461.jpg	21462.jpg	AU	58	1890
1211606127	广东省造二角	21463.jpg	21464.jpg	AU	58	1890
1211606129	广东省造二角	21465.jpg	21466.jpg	AU	58	1890
1211606131	广东省造二角	21467.jpg	21468.jpg	AU	58	1890
1211606133	广东省造二角	21469.jpg	21470.jpg	AU	58	1890
1211606135	广东省造二角	21471.jpg	21472.jpg	AU	58	1890
1211606137	广东省造二角	21473.jpg	21474.jpg	AU	58	1890
1211606139	广东省造二角	21475.jpg	21476.jpg	AU	58	1890
1211606141	广东省造二角	21477.jpg	21478.jpg	AU	58	1890
1211606143	广东省造二角	21479.jpg	21480.jpg	AU	58	1890
1211606145	广东省造二角	21481.jpg	21482.jpg	AU	58	1890
1211606147	广东省造二角	21483.jpg	21484.jpg	AU	58	1890
1211606149	广东省造二角	21485.jpg	21486.jpg	AU	58	1890
1211606151	广东省造二角	21487.jpg	21488.jpg	AU	58	1890
1211606153	广东省造二角	21489.jpg	21490.jpg	AU	58	1890
1211606155	广东省造二角	21491.jpg	21492.jpg	AU	58	1890
1211606157	广东省造二角	21493.jpg	21494.jpg	AU	58	1890
1211606159	广东省造二角	21495.jpg	21496.jpg	AU	58	1890
1211606161	广东省造二角	21497.jpg	21498.jpg	AU	58	1890
1211606193	开国纪念壹圆	21500.jpg	21501.jpg	AU	58	1927
1211606195	开国纪念壹圆	21502.jpg	21503.jpg	MS	60	1927
1211606197	开国纪念壹圆	21504.jpg	21505.jpg	AU	58	1927
1211606199	孙中山像壹圆	21506.jpg	21507.jpg	MS	60	1934
1211606223	孙中山像壹圆	21508.jpg	21509.jpg	AU	58	1934
1211606263	广东省造二角	21510.jpg	21511.jpg	AU	58	1890
1211606265	广东省造二角	21512.jpg	21513.jpg	AU	58	1890
1211606267	广东省造二角	21514.jpg	21515.jpg	AU	58	1890
1211606269	广东省造二角	21516.jpg	21517.jpg	AU	58	1890
1211606271	广东省造二角	21518.jpg	21519.jpg	AU	58	1890
1211606273	广东省造二角	21520.jpg	21521.jpg	AU	58	1890
1211606275	广东省造二角	21522.jpg	21523.jpg	AU	58	1890
1211606277	广东省造二角	21524.jpg	21525.jpg	AU	58	1890
1211606279	广东省造二角	21526.jpg	21527.jpg	AU	58	1890
1211606281	广东省造二角	21528.jpg	21529.jpg	AU	58	1890
1211606283	广东省造二角	21530.jpg	21531.jpg	AU	58	1890
1211606285	广东省造二角	21532.jpg	21533.jpg	AU	58	1890
1211606287	广东省造二角	21534.jpg	21535.jpg	AU	58	1890
1211606289	广东省造二角	21536.jpg	21537.jpg	AU	58	1890
1211606291	广东省造二角	21538.jpg	21539.jpg	AU	58	1890
1211606293	广东省造二角	21540.jpg	21541.jpg	AU	58	1890
1211606295	广东省造二角	21542.jpg	21543.jpg	AU	58	1890
1211606297	广东省造二角	21544.jpg	21545.jpg	AU	58	1890
1211606299	广东省造二角	21546.jpg	21547.jpg	AU	58	1890
1211606301	广东省造二角	21548.jpg	21549.jpg	AU	58	1890
1211606303	广东省造二角	21550.jpg	21551.jpg	AU	58	1890
1211606305	广东省造二角	21552.jpg	21553.jpg	AU	55	1890
1211606307	广东省造二角	21554.jpg	21555.jpg	AU	55	1890
1211606309	广东省造二角	21556.jpg	21557.jpg	AU	55	1890
1211606311	广东省造二角	21558.jpg	21559.jpg	AU	55	1890
1211606313	广东省造二角	21560.jpg	21561.jpg	AU	55	1890
1211606315	广东省造二角	21562.jpg	21563.jpg	AU	55	1890
1211606317	广东省造二角	21564.jpg	21565.jpg	AU	55	1890
1211606319	广东省造二角	21566.jpg	21567.jpg	AU	55	1890
1211606321	广东省造二角	21568.jpg	21569.jpg	AU	55	1890
1211606323	广东省造二角	21570.jpg	21571.jpg	AU	55	1890
1211606327	广东省造二角	21573.jpg	21574.jpg	AU	55	1890
1211606329	广东省造二角	21575.jpg	21576.jpg	AU	55	1890
1211606331	广东省造二角	21577.jpg	21578.jpg	AU	55	1890
1211606333	广东省造二角	21579.jpg	21580.jpg	AU	55	1890
1211606335	广东省造二角	21581.jpg	21582.jpg	AU	55	1890
1211606337	广东省造二角	21583.jpg	21584.jpg	AU	55	1890
1211606341	广东省造二角	21586.jpg	21587.jpg	AU	55	1890
1211606343	广东省造二角	21588.jpg	21589.jpg	AU	55	1890
1211606487	云南省造半圆	21590.jpg	21591.jpg	AU	58	1911
1211606519	云南省造半圆	21592.jpg	21593.jpg	AU	55	1911
1211606555	云南省造半圆	21594.jpg	21595.jpg	AU	55	1911
1211606563	云南省造半圆	21596.jpg	21597.jpg	AU	55	1911
1211606585	云南省造半圆	21598.jpg	21599.jpg	AU	55	1911
1211606647	开国纪念壹圆	21600.jpg	21601.jpg	AU	58	1927
1211606659	袁世凯像壹圆	21602.jpg	21603.jpg	AU	58	1914
1211606781	袁世凯像壹圆	21604.jpg	21605.jpg	AU	55	1914
1211606787	袁世凯像壹圆	21606.jpg	21607.jpg	AU	55	1920
1211606805	西藏银币一两五钱	21608.jpg	21609.jpg	AU	58	1936
1211606829	开国纪念壹圆	21610.jpg	21611.jpg	AU	55	1927
1211606837	广西省造贰毫	21612.jpg	21613.jpg	AU	58	1927
1211606839	广西省造贰毫	21614.jpg	21615.jpg	AU	58	1927
1211606845	东三省造二角	21616.jpg	21617.jpg	AU	55	1909
1211606857	福建官局二角	21618.jpg	21619.jpg	AU	55	1902
1211606861	东三省造二角	21620.jpg	21621.jpg	AU	55	1909
1211606863	福建官局二角	21622.jpg	21623.jpg	AU	55	1902
1211606865	福建官局二角	21624.jpg	21625.jpg	AU	55	1902
1211606873	广西省造贰毫	21626.jpg	21627.jpg	AU	55	1926
1211606903	东三省造二角	21629.jpg	21630.jpg	AU	58	1907
1211606931	孙中山像壹圆	21632.jpg	21633.jpg	AU	55	1934
1211606945	东三省造二角	21634.jpg	21635.jpg	AU	55	1914
1211606981	福建省造二角	21636.jpg	21637.jpg	AU	55	1928
1211606983	福建省造二角	21638.jpg	21639.jpg	AU	55	1928
1211606987	福建省造二角	21641.jpg	21642.jpg	AU	55	1928
1211606989	福建省造二角	21643.jpg	21644.jpg	AU	55	1928
1211606991	福建省造二角	21645.jpg	21646.jpg	AU	55	1928
1211606993	福建省造二角	21647.jpg	21648.jpg	AU	55	1928
1211606997	福建省造二角	21649.jpg	21650.jpg	AU	55	1931
1211606999	福建省造二角	21651.jpg	21652.jpg	AU	55	1931
1211607011	福建省造二角	21653.jpg	21654.jpg	AU	58	1928
1211607013	福建省造二角	21655.jpg	21656.jpg	AU	55	1928
1211607015	福建省造二角	21657.jpg	21658.jpg	AU	58	1928
1211607017	福建省造二角	21659.jpg	21660.jpg	AU	58	1928
1211607019	福建省造二角	21661.jpg	21662.jpg	AU	58	1931
1211607033	广东省造二角	21665.jpg	21666.jpg	AU	58	1909
1211607035	广东省造二角	21667.jpg	21668.jpg	AU	58	1909
1211607037	广东省造二角	21669.jpg	21670.jpg	AU	58	1909
1211607053	广东省造二角	21671.jpg	21672.jpg	AU	55	1909
1211607071	袁世凯像壹圆	21673.jpg	21674.jpg	AU	55	1914
1211607081	开国纪念壹圆	21675.jpg	21676.jpg	AU	55	1927
1211607151	西藏银币三两	21677.jpg	21678.jpg	AU	55	1936
1211607245	广东省造二角	21679.jpg	21680.jpg	AU	55	1890
1211607297	袁世凯像壹圆	21682.jpg	21683.jpg	AU	58	1914
1211607303	西藏银币一两五钱	21684.jpg	21685.jpg	AU	55	1937
1211607391	袁世凯像壹圆	21687.jpg	21688.jpg	AU	58	1914
1211607541	广东省造壹毫	21689.jpg	21690.jpg	AU	58	1914
1211607545	福建省造二角	21691.jpg	21692.jpg	AU	55	1928
1211607613	袁世凯像壹圆	21693.jpg	21694.jpg	AU	55	1920
1211607617	开国纪念壹圆	21695.jpg	21696.jpg	AU	55	1927
1211607641	广东省造壹毫	21697.jpg	21698.jpg	AU	55	1914
1211607647	广东省造二角	21699.jpg	21700.jpg	AU	58	1909
1211607689	西藏银币三两	21701.jpg	21702.jpg	AU	55	1937
1211607691	西藏银币一两五钱	21703.jpg	21704.jpg	AU	55	1936
1211607703	云南省造半圆	21705.jpg	21706.jpg	AU	58	1911
1211607721	孙中山像壹圆	21707.jpg	21708.jpg	AU	55	1933
1211607755	开国纪念壹圆	21709.jpg	21710.jpg	AU	55	1927
1211607777	上海银饼壹两	21711.jpg	21712.jpg	AU	55	1856
1211607809	吉林省造半圆	21713.jpg	21714.jpg	AU	55	1900
1211607815	开国纪念壹圆	21715.jpg	21716.jpg	AU	55	1927
1211607817	开国纪念壹圆	21717.jpg	21718.jpg	AU	58	1927
1211607823	袁世凯像壹圆	21719.jpg	21720.jpg	AU	58	1921
1211607825	袁世凯像壹圆	21721.jpg	21722.jpg	AU	55	1921
1211607829	袁世凯像壹圆	21723.jpg	21724.jpg	AU	58	1914
1211608015	孙中山像壹圆	21725.jpg	21726.jpg	AU	58	1934
1211608053	孙中山像贰毫	21727.jpg	21728.jpg	AU	58	1929
1211608133	孙中山像贰毫	21729.jpg	21730.jpg	AU	55	1929
1211608219	开国纪念壹圆	21731.jpg	21732.jpg	AU	58	1927
1211608251	西藏章嘎嘎布	21733.jpg	21734.jpg	AU	58	1912-30
1211608293	孙中山像壹圆	21735.jpg	21736.jpg	AU	58	1934
1211608431	袁世凯像壹圆	21737.jpg	21738.jpg	MS	60	1920
1211608465	袁世凯像壹圆	21739.jpg	21740.jpg	AU	55	1920
1211608501	袁世凯像壹圆	21741.jpg	21742.jpg	AU	55	1920
1211608503	孙中山像壹圆	21743.jpg	21744.jpg	AU	55	1933
1211608537	西藏章嘎嘎布	21745.jpg	21746.jpg	AU	58	1912-30
1211608539	西藏章嘎嘎布	21747.jpg	21748.jpg	AU	58	1912-30
1211608547	西藏章嘎嘎布	21749.jpg	21750.jpg	AU	58	1912-30
1211608549	西藏章嘎嘎布	21751.jpg	21752.jpg	AU	58	1912-30
1211608557	西藏章嘎嘎布	21753.jpg	21754.jpg	AU	55	1912-30
1211608561	西藏章嘎嘎布	21755.jpg	21756.jpg	AU	55	1912-30
1211608565	西藏章嘎嘎布	21757.jpg	21758.jpg	AU	55	1912-30
1211608645	开国纪念壹圆	21759.jpg	21760.jpg	AU	58	1927
1211608671	西藏章嘎嘎布	21761.jpg	21762.jpg	AU	58	1912-30
1211608679	袁世凯像壹圆	21763.jpg	21764.jpg	AU	55	1920
1211608715	孙中山像壹圆	21765.jpg	21766.jpg	AU	58	1934
1211608725	开国纪念壹圆	21767.jpg	21768.jpg	AU	55	1927
1211608789	云南省造半圆	21769.jpg	21770.jpg	AU	58	1911
1211608983	云南省造贰角	21771.jpg	21772.jpg	AU	55	1932
1211608985	云南省造贰角	21773.jpg	21774.jpg	AU	55	1932
1211608997	云南省造贰角	21775.jpg	21776.jpg	AU	55	1932
1211609041	西藏章嘎嘎布	21777.jpg	21778.jpg	AU	55	1912-30
1211609089	云南省造贰角	21779.jpg	21780.jpg	AU	58	1932
1211609101	西藏章嘎嘎布	21781.jpg	21782.jpg	AU	58	1912-30
1211609107	西藏章嘎嘎布	21784.jpg	21785.jpg	AU	55	1912-30
1211609109	西藏章嘎嘎布	21786.jpg	21787.jpg	AU	55	1912-30
1211609111	西藏章嘎嘎布	21788.jpg	21789.jpg	AU	55	1912-30
1211609113	西藏章嘎嘎布	21790.jpg	21791.jpg	AU	55	1912-30
1211609121	西藏章嘎嘎布	21792.jpg	21793.jpg	AU	55	1912-30
1211609201	开国纪念壹圆	21794.jpg	21795.jpg	AU	55	1927
1211609395	孙中山像壹圆	21796.jpg	21797.jpg	AU	58	1933
1211609399	开国纪念壹圆	21798.jpg	21799.jpg	AU	55	1927
1211609409	袁世凯像壹圆	21800.jpg	21801.jpg	MS	60	1914
1211609413	开国纪念壹圆	21802.jpg	21803.jpg	AU	55	1927
1211609433	袁世凯像壹圆	21804.jpg	21805.jpg	AU	58	1914
1211609483	开国纪念壹圆	21806.jpg	21807.jpg	AU	55	1927
1211609509	广东省造贰毫	21808.jpg	21809.jpg	AU	58	1914
1211609551	袁世凯像贰角	21810.jpg	21811.jpg	AU	55	1914
1211609659	开国纪念壹圆	21812.jpg	21813.jpg	AU	58	1927
1211609747	大清银币壹圆	21814.jpg	21815.jpg	AU	55	1911
1211609749	大清银币壹圆	21816.jpg	21817.jpg	AU	55	1911
1211609751	大清银币壹圆	21818.jpg	21819.jpg	AU	55	1911
1211609753	大清银币壹圆	21820.jpg	21821.jpg	AU	55	1911
1211609755	大清银币壹圆	21822.jpg	21823.jpg	AU	55	1911
1211609765	大清银币壹圆	21824.jpg	21825.jpg	AU	58	1911
1211609873	孙中山像贰毫	21826.jpg	21827.jpg	AU	58	1929
1211609883	孙中山像贰毫	21828.jpg	21829.jpg	AU	55	1929
1211609885	孙中山像贰毫	21830.jpg	21831.jpg	AU	55	1929
1211609953	西藏章嘎嘎布	21832.jpg	21833.jpg	AU	58	1912-30
1211609955	西藏章嘎嘎布	21834.jpg	21835.jpg	AU	58	1912-30
1211609959	西藏章嘎嘎布	21836.jpg	21837.jpg	AU	58	1912-30
1211609963	西藏章嘎嘎布	21838.jpg	21839.jpg	AU	58	1912-30
1211609967	西藏章嘎嘎布	21840.jpg	21841.jpg	AU	58	1912-30
1211609969	西藏章嘎嘎布	21842.jpg	21843.jpg	AU	58	1912-30
1211609971	西藏章嘎嘎布	21844.jpg	21845.jpg	AU	58	1912-30
1211609975	西藏章嘎嘎布	21846.jpg	21847.jpg	AU	58	1912-30
1211609979	西藏章嘎嘎布	21848.jpg	21849.jpg	AU	55	1912-30
1211609981	西藏章嘎嘎布	21850.jpg	21851.jpg	AU	55	1912-30
1211609989	西藏章嘎嘎布	21852.jpg	21853.jpg	AU	55	1912-30
1211609991	西藏章嘎嘎布	21854.jpg	21855.jpg	AU	55	1912-30
1211609995	西藏章嘎嘎布	21856.jpg	21857.jpg	AU	55	1912-30
1211701645	开国纪念壹圆	21858.jpg	21859.jpg	AU	58	1927
1211701739	云南省造半圆	21860.jpg	21861.jpg	AU	55	1911
1211701741	云南省造半圆	21862.jpg	21863.jpg	AU	55	1911
1211701743	云南省造半圆	21864.jpg	21865.jpg	AU	55	1911
1211701803	袁世凯像壹圆	21866.jpg	21867.jpg	AU	55	1914
1211701819	袁世凯像壹圆	21868.jpg	21869.jpg	AU	58	1920
1211701837	云南省造半圆	21870.jpg	21871.jpg	AU	55	1911
1211701881	袁世凯像壹圆	21872.jpg	21873.jpg	AU	58	1914
1211701931	开国纪念壹圆	21874.jpg	21875.jpg	AU	58	1927
1211701933	开国纪念壹圆	21876.jpg	21877.jpg	AU	55	1927
1211701937	开国纪念壹圆	21878.jpg	21879.jpg	AU	58	1927
1211701939	开国纪念壹圆	21880.jpg	21881.jpg	AU	55	1927
1211701941	开国纪念壹圆	21882.jpg	21883.jpg	AU	58	1927
1211701943	开国纪念壹圆	21884.jpg	21885.jpg	AU	55	1927
1211701959	袁世凯像壹圆	21886.jpg	21887.jpg	AU	58	1914
1211701983	开国纪念壹圆	21888.jpg	21889.jpg	AU	55	1927
1211701985	孙中山像壹圆	21890.jpg	21891.jpg	AU	55	1934
1211702003	云南省造半圆	21892.jpg	21893.jpg	AU	58	1932
1211702015	云南省造半圆	21895.jpg	21896.jpg	AU	55	1932
1211702017	云南省造半圆	21897.jpg	21898.jpg	AU	55	1932
1211702049	袁世凯像壹角	21899.jpg	21900.jpg	AU	55	1914
1211702051	福建省造二角	21901.jpg	21902.jpg	AU	55	1931
1211702053	开国纪念壹圆	21903.jpg	21904.jpg	AU	58	1927
1211702055	云南省造半圆	21905.jpg	21906.jpg	AU	58	1911
1211702057	江南省造一圆	21907.jpg	21908.jpg	AU	58	1904
1211702059	江南省造二角	21909.jpg	21910.jpg	AU	58	1899
1211702061	北洋局造一圆	21911.jpg	21912.jpg	AU	58	1908
1211702073	开国纪念壹圆	21913.jpg	21914.jpg	AU	58	1927
1211702075	开国纪念壹圆	21915.jpg	21916.jpg	AU	58	1927
1211702077	袁世凯像壹圆	21917.jpg	21918.jpg	AU	58	1921
1211702079	袁世凯像壹圆	21919.jpg	21920.jpg	AU	58	1914
1211702119	孙中山像壹圆	21921.jpg	21922.jpg	AU	58	1933
1211702149	袁世凯像壹圆	21923.jpg	21924.jpg	AU	58	1914
1211702229	袁世凯像壹圆	21925.jpg	21926.jpg	AU	55	1920
1211702255	广西省造贰毫	21927.jpg	21928.jpg	AU	55	1927
1211702265	西藏银币十两	21929.jpg	21930.jpg	AU	55	1952
1211702311	袁世凯像壹圆	21931.jpg	21932.jpg	AU	55	1919
1211702313	袁世凯像壹圆	21933.jpg	21934.jpg	AU	55	1920
1211702315	开国纪念壹圆	21935.jpg	21936.jpg	AU	55	1927
1211702317	开国纪念壹圆	21937.jpg	21938.jpg	AU	55	1927
1211702319	孙中山像壹圆	21939.jpg	21940.jpg	AU	58	1934
1211702365	广东省造贰毫	21941.jpg	21942.jpg	AU	55	1922
1211702387	袁世凯像壹圆	21944.jpg	21945.jpg	AU	55	1920
